1450243349.384	1
1450266027.154	1
1450266170.332	1
1450266220.291	1
1450266221.419	1
1450268406.503	1
1450269545.345	1
1450270262.255	1
1450270742.851	1
1450273931.648	1
1450273977.295	1
1450274504.25	1
1450275823.921	1
1450275904.185	1
1450275968.108	0
1450276058.053	0
1450276367.915	0
1450276417.962	0
1450277148.77	0
1450277199.518	0
1450277202.891	1
1450278470.912	1
1450282254.367	1
1450284986.65	0
1450286687.279	1
1450287872.629	1
1450287952.134	1
1450290047.091	1
1450290292.589	1
1450291256.673	1
1450292516.706	1
1450292538.925	1
1450297200.286	1
1450297781.565	1
1450300072.416	1
1450302166.636	1
1450304231.934	0
1450307400.171	0
1450307581.925	0
1450312877.87	1
1450314883.399	1
1450322004.855	1
1450356619.029	1
1450356670.156	1
1450357421.75	1
1450357432.919	1
1450357448.638	1
1450358370.34	1
1450359679.881	1
1450359810.465	0
1450359980.877	0
1450360457.668	1
1450360993.153	1
1450361037.833	1
1450361337.797	0
1450362055.36	1
1450362222.16	0
1450363716.313	1
1450363756.554	1
1450364311.252	1
1450364311.562	1
1450364328.629	1
1450364665.542	1
1450365290.028	1
1450366565.534	1
1450367001.372	1
1450367263.552	1
1450368715.118	1
1450370437.752	1
1450370502.907	1
1450370520.623	1
1450370549.555	1
1450370596.109	1
1450370876.792	1
1450370878.317	1
1450370883.314	1
1450370926.258	1
1450372933.242	1
1450373136.254	1
1450373338.91	1
1450373349.352	1
1450373598.25	1
1450373626.176	1
1450373667.818	1
1450373831.424	0
1450374338.335	0
1450374338.997	1
1450374375.431	1
1450374381.096	1
1450374703.551	1
1450375196.467	1
1450376853.752	1
1450376929.876	1
1450376949.412	1
1450377361.238	1
1450377409.154	1
1450377501.114	1
1450377554.906	1
1450379061.519	1
1450379444.65	1
1450379809.103	1
1450382332.988	1
1450382416.188	1
1450383252.596	1
1450383871.772	1
1450383877.396	1
1450386015.777	1
1450386651.058	1
1450386799.364	1
1450386872.411	1
1450387394.351	1
1450387821.947	1
1450387937.498	1
1450387944.091	1
1450387951.998	1
1450392856.635	1
1450393915.786	1
1450394000.929	1
1450394036.821	1
1450396391.501	1
1450396402.468	1
1450396438.377	1
1450396462.507	1
1450396709.504	1
1450396905.763	1
1450396947.646	1
1450396957.22	1
1450396979.151	1
1450397629.572	1
1450397778.978	1
1450398367.886	1
1450399528.787	1
1450399686.01	1
1450399722.894	1
1450399744.393	1
1450399754.781	1
1450399796.896	1
1450400341.877	1
1450400407.212	1
1450400537.893	1
1450400548.424	1
1450400576.759	1
1450403267.598	1
1450403299.147	1
1450403365.138	1
1450403524.082	1
1450403646.72	1
1450403661.083	1
1450403913.359	1
1450404362.471	1
1450404469.401	1
1450404507.569	1
1450404544.189	1
1450404759.325	1
1450404799.307	1
1450404843.308	1
1450404915.187	1
1450404924.508	1
1450405140.875	1
1450405225.042	1
1450405350.15	1
1450405522.469	1
1450405724.026	1
1450405869.884	1
1450405941.407	1
1450405969.189	1
1450406534.03	1
1450410732.569	1
1450445921.868	1
1450446383.037	1
1450446426.323	1
1450446482.328	1
1450448239.391	1
1450449901.396	1
1450451070.567	1
1450455000.332	1
1450455760.617	1
1450456009.657	1
1450458861.164	1
1450459195.32	1
1450462357.83	1
1450462457.873	1
1450464292.26	1
1450464683.631	1
1450466236.224	1
1450467970.848	1
1450472935.376	1
1450473477.107	1
1450474076.12	1
1450474240.462	1
1450474334.68	1
1450474553.346	1
1450474614.59	1
1450474690.314	1
1450474786.395	1
1450474880.587	1
1450474939.811	1
