1446235976.66	1
1446236034.106	1
1446236259.448	1
1446242320.976	1
1446242763.353	1
1446243162.528	1
1446243707.759	1
1446243927.89	1
1446244089.139	1
1446245294.991	1
1446245532.681	1
1446247587.882	1
1446248403.529	1
1446313149.292	0
1446324245.85	1
1446332885.106	1
1446332995.188	1
1446333307.825	1
1446333377.838	1
1446336823.375	1
1446337313.684	1
1446374582.349	1
1446382935.324	1
1446395682.816	1
1446395738.958	1
1446395750.288	1
1446395800.095	1
1446396850.373	1
1446415364.534	1
1446417960.152	1
1446418745.309	1
1446419249.999	1
1446476250.089	1
1446478380.39	1
1446485501.404	1
1446485554.131	1
1446485623.264	1
1446485661.949	1
1446491777.089	1
1446494658.865	1
1446496012.35	0
1446503198.222	0
1446503917.878	1
1446503947.641	1
1446504447.781	0
1446504481.015	0
1446507814.969	1
1446510041.245	1
1446510937.829	1
1446522858.186	1
1446558571.114	1
1446559706.215	1
1446560230.329	1
1446562620.32	1
1446565644.688	1
1446566810.188	1
1446567030.456	1
1446567796.918	1
1446571090.302	1
1446571297.834	1
1446574459.96	1
1446577203.423	1
1446577375.964	1
1446577718.87	1
1446578010.049	1
1446578160.84	1
1446578226.139	1
1446578382.47	1
1446578388.16	1
1446578409.954	1
1446578444.65	1
1446583652.559	1
1446583691.005	1
1446583842.526	1
1446584082.732	1
1446584161.11	1
1446586341.103	1
1446588023.648	1
1446590516.231	1
1446590540.446	1
1446591114.728	1
1446591234.212	1
1446591299.469	1
1446591539.81	1
1446591631.655	1
1446592000.255	1
1446592544.402	1
1446592685.793	1
1446592995.626	1
1446593663.692	1
1446593853.214	1
1446596405.968	1
1446596784.045	1
1446596974.784	1
1446597268.706	1
1446597290.795	1
1446597616.138	1
1446598611.417	1
1446642090.079	1
1446648432.194	1
1446653977.273	1
1446658507.334	1
1446658652.932	1
1446665789.682	1
1446667525.362	1
1446669158.625	1
1446670963.614	1
1446671055.175	1
1446671411.517	1
1446671959.683	1
1446677114.157	1
1446677272.667	1
1446677428.743	1
1446677508.08	1
1446677641.742	0
1446679068.961	1
1446679459.393	1
1446679609.858	1
1446679628.532	1
1446679682.899	1
1446679788.145	1
1446679822.213	1
1446679989.221	1
1446680087.268	1
1446680216.42	1
1446680231.196	1
1446681965.63	1
1446681992.865	1
1446682232.482	1
1446682649.372	1
1446686241.963	1
1446729363.889	1
1446729901.15	1
1446732549.332	1
1446733029.389	1
1446733269.921	1
1446733856.655	1
1446734395.459	1
1446734454.243	1
1446734466.074	1
1446734521.265	1
1446734647.084	1
1446735366.833	1
1446735367.513	1
1446736376.9	1
1446745807.039	1
1446747887.436	1
1446747967.33	1
1446748035.721	1
1446748072.858	1
1446748140.698	1
1446748201.517	1
1446748289.48	1
1446748356.712	1
1446748581.028	1
1446748610.731	1
1446752289.228	1
1446752368.118	1
1446753939.215	1
1446755978.391	1
1446756607.101	1
1446756849.126	0
1446756919.13	1
1446761169.988	1
1446765604.397	1
1446765661.088	1
1446765891.02	1
1446766805.917	1
1446767328.84	1
1446767451.265	1
1446772387.272	1
1446772430.587	1
1446772445.886	1
1446772487.871	1
1446772841.344	1
1446772873.891	1
1446772887.909	1
1446772979.595	1
1446773046.101	1
1446775207.698	1
1446775638.898	1
1446775820.448	1
1446775846.107	1
1446775879.58	1
1446778518.241	1
1446779494.089	1
1446828437.257	1
1446828899.093	0
1446840377.881	1
1446843663.386	1
1446844504.149	1
1446846715.121	1
1446847637.79	1
1446847652.566	1
1446853416.278	1
1446856345.765	1
1446856679.219	1
1446929349.419	1
1446942472.531	1
1446942963.147	1
1446950665.016	1
1446950694.034	1
1446951238.395	1
1446953062.505	1
1446953068.894	1
1446954173.788	1
1447010988.44	1
1447089524.71	1
1447089573.74	1
1447089774.136	1
1447089807.107	1
1447099671.561	1
1447103836.955	1
1447104683.362	1
1447105942.64	1
1447106283.683	1
1447106333.296	1
1447106453.484	1
1447106468.672	1
1447107690.476	1
1447112625.716	1
1447175917.518	1
1447175974.646	1
1447176004.688	1
1447176063.56	1
1447176065.756	1
1447176094.425	1
1447176149.78	1
1447176271.526	1
1447176549.748	1
1447177158.185	1
1447177264.016	1
1447177266.628	1
1447177304.909	1
1447177307.477	0
1447177336.162	1
1447178107.074	1
1447178803.697	1
1447183553.499	1
1447185305.793	1
1447186138.17	1
1447186171.429	1
1447186195.561	1
1447186196.586	1
1447186211.048	1
1447186300.917	1
1447187410.763	1
1447187451.738	1
1447187486.242	1
1447187510.38	1
1447188376.45	1
1447188665.824	1
1447189229.852	1
1447189284.601	1
1447189430.588	1
1447189544.728	1
1447189604.196	1
1447190074.303	1
1447190294.609	1
1447190482.24	1
1447190641.066	1
1447190763.142	1
1447191161.998	1
1447193229.221	1
1447195947.478	1
1447196338.781	1
1447199631.771	1
1447200097.699	1
1447200190.616	1
1447201473.918	1
1447202339.741	1
1447202351.159	1
1447202907.21	1
1447209442.003	1
1447209953.9	0
1447211462.392	1
1447215857.406	1
1447215859.877	0
1447248662.806	1
1447248736.007	1
1447259189.787	1
1447262693.22	1
1447263213.301	1
1447263569.034	1
1447264645.382	1
1447267016.889	1
1447277249.264	1
1447281963.548	1
1447283706.949	1
1447286372.131	1
1447286745.047	1
1447347823.735	1
1447347860.936	1
1447348473.718	1
1447358680.264	1
1447358703.34	1
